Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	34	0.7723761926397091	1.4010632304223602E-8	Q9IA76, P62914, P18101, P49180, P63221, G1SQH0, G1SKF7, Q8JGR4, O09167, Q8CBC7, A0A1D8PF57, O61231, Q6DD06, Q6P799, P47955, P41116, P62907, P51410, D2XV59, P27085, Q9VXX8, Q498T4, P62861, P38983, Q02543, P36241, P61314, Q90YV0, P27659, P05388, P24049	4137	40	10742	2.2070824268793814	9.961063503127754E-5	9.961559568302981E-5	9.955955315381292E-5
GOTERM_BP_DIRECT	GO:0006511~ubiquitin-dependent protein catabolic process	93	2.112676056338028	1.5050737381474446E-7	Q9H0E2, P46471, Q3U1J4, Q9UBF6, Q8BZQ7, Q8CJB9, P53804, Q7TPD1, Q6GPF3, Q8C7R4, P15374, Q9D4H8, Q9BXM7, Q8BZZ3, Q5E964, Q92890, Q08CZ0, Q6P073, Q9JLV2, Q9Z2U1, Q8BW70, Q6TEM9, Q71U00, Q9H3F6, Q9VBP9, Q9Y5A7, Q15386, Q5PQN1, O43242, Q5RKH6, P60901, Q8QG64, Q810L3, O08759, Q6J1I7, F6UA42, Q9R049, Q3T0J1, F6P3G4, Q29504, Q9P2G1, Q5U2S1, Q9N1T2, Q5SPX3, Q4KLT0, B4F6W9, P46379, Q6ZT12, P49407, Q9HAU4, Q5RFS2, Q3URF8, Q6NRG0, Q3ULA2, A9JRZ0, Q9R1P4, Q9ES00, P18101, O95376, A0AVT1, Q9PTW9, E1B7X3, Q708Y0, Q923V4, P60670, Q7Z6Z7, P25789, P25788, P25867, Q5ND34, Q91YT2, Q5F3N6, Q8BM54, Q6NW85, P25787, Q4G0X4, Q8TDB6, O88196, Q5ZHY5, Q5R4I2, O95260, Q9CPX9, Q9M622, Q9WVS6, P0C2W1, Q6I6G8, Q80Z37, Q9NV58, Q5XIU5, Q9UMX0, P22682, O95628	4137	156	10742	1.5479537383090682	0.001069535147290579	4.982850751050155E-4	4.980047459488382E-4
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	166	3.771013175829169	2.1024686713291793E-7	Q6INH1, Q91ZT9, Q8WXK3, Q5F4A1, Q91ZT8, Q9R1R2, P53804, Q8CJB9, E1C760, Q5REG4, Q9UPN9, Q9D4H8, P15374, Q9BXM7, Q9QZN1, Q5XH39, Q08CZ0, Q6PFK1, Q9JLV2, P23787, Q8WWI1, Q5SSH7, Q6TEM9, Q71U00, Q9NXK8, Q58WW2, Q5PQN1, Q8BI21, Q5PQN5, Q8CF97, A0JM49, P51593, Q9P1Y6, Q5ZKD9, Q9Y4L5, F6UA42, Q810L3, Q8K0G5, Q8LEV3, Q9Y4D8, Q922Y2, Q3V0Q1, Q3SZD5, Q9N1T2, Q5RCM6, Q4KLT0, B4F6W9, Q5XI67, Q5FVN8, A7E305, Q6ZT12, P49407, Q9HAU4, Q3URF8, Q0IJ33, Q6NRG0, O15541, Q9Z255, A9JRZ0, Q9ES00, P18101, Q5R792, Q5XGG5, A0AVT1, D3Z902, Q7L622, Q708Y0, Q6DG60, Q5M8S7, Q9NR09, P61963, O35709, Q5ZM55, P79781, Q6NW85, Q93008, Q924T7, P0CG73, Q8HXD5, Q6PJ21, Q9UPQ7, Q9CPX9, E7FDW2, Q56A24, Q7ZX22, P0C2W1, Q6I6G8, Q5XGI3, Q96EH8, P56273, P60882, P22682, O95628, Q3TUL7, A9JTG5, Q6TDP4, O54928, E9Q4F2, O94822, E1BNS0, Q3U1J4, Q9UBF6, A0A0G2JZ79, Q969H0, Q7TPD1, Q6GPF3, Q8C7R4, P63245, Q8BZZ3, Q8TEJ3, P0CG50, B5DF45, Q8K430, Q9H3F6, Q6GPV5, Q9Y5A7, Q5RKH6, A2A6Q5, Q8VBV4, P0CE12, Q8QG64, O08759, Q7L273, F1LZF0, A5HK05, Q8N5D0, Q9UHC7, Q5T447, Q5BJN8, A6H7H7, Q5FWL3, Q9SAL0, O35717, Q9UJX3, Q8WV16, Q9D787, Q3ULA2, Q8N806, O70277, Q3TQF0, Q8VHQ4, Q8BGZ4, Q80T85, Q5XGC0, O95376, Q9W3M3, Q6PCX9, Q8VHQ2, Q923V4, Q03601, P62976, P25867, Q8BM54, Q5RB36, Q4G0X4, Q28DS3, O88196, Q5R4Q7, Q149N8, Q9WVS6, Q5ZIJ9, Q93034, Q8BK06, Q9R1A8	4137	314	10742	1.3727076915023502	0.001493738642714737	4.982850751050155E-4	4.980047459488382E-4
GOTERM_BP_DIRECT	GO:0006508~proteolysis	193	4.384370740572467	1.659502767765193E-6	P32822, B2RYG6, Q07590, G5ECS8, P59509, Q6P1B1, P48052, Q9Y3Q0, Q8R4K8, Q8C1A5, O15484, Q70CQ4, P62083, Q9UBB5, G3UZ78, O15519, Q9QX15, P21128, P25723, Q8BW70, Q5T2D3, A6QR55, Q6ICB0, P07478, Q1EHB3, P29787, Q86UV5, Q6TH47, Q8CF97, P19221, P12821, Q04592, Q8TE57, P15145, P87362, Q9WVM6, Q62381, B2GUZ1, A2BGT0, Q8NHM4, Q8CHN8, Q9CUS9, Q8NFA0, Q5XJY4, B6MUN4, O00602, Q08CH3, Q19AZ8, P10619, Q54P70, O43895, Q9CXY9, Q6PZ02, Q9WTR0, Q99PW6, O05218, A0A0R4IB93, O02467, O57382, Q8NF86, P16444, Q9UDY8, P48147, B5DEQ3, Q93008, Q9DEX3, P80646, P23004, P45436, O75636, Q6GQ29, Q9R0S2, P07858, Q61824, O77656, P17538, Q60692, Q9W436, Q3T0P5, Q00493, Q4WUD3, D3ZPG5, Q3UR85, P39675, P15088, P14272, B1AQJ2, P20825, Q9UQC9, Q92542, Q9NQH7, Q8BHG1, P80912, Q9ULZ9, Q8BM88, Q9UKP5, Q9VT65, Q9UKP4, Q8IYS1, P56399, Q3UVK0, P78509, P20918, P50579, Q5PQY6, Q1JP61, Q3SYW2, O76031, P55866, Q9P2N4, P70505, P21328, Q8I7P9, P70627, Q95M12, Q5G267, Q07943, P0C872, Q4R684, A0A386CAB9, P20231, Q9UI42, P04323, Q9Y5R2, P55115, Q9CZR2, O75976, P21580, P55112, Q96LD8, Q7M760, P70059, Q9D7Z6, P13676, Q5G271, P90850, F8VPZ3, B0BM95, Q5ZIM5, Q8N7X0, P00730, Q5JVF3, Q8N531, Q3ULA2, Q9VAC5, P04813, P58873, P0CT40, A8K7I4, Q96DT6, A3KG59, O57460, Q7L266, Q80V42, Q4R7U8, P69527, Q99542, O57579, P00767, Q14790, P54281, Q60928, P98064, Q9NQC7, Q15485, Q9NVE5, Q10751, O15072, Q1JPJ2, Q9CXT6, A3KQS4, F1NV61, Q9JLG8, P70195, P79729, Q2T9J0, Q6P8K8, E1C1R4, P53634, P15684, Q6Q473, P10394, Q96KP4, Q9JJ22, P52948, Q99497, P08594, P47245, Q5I0D7, Q9I9L7	4137	383	10742	1.3084531051688544	0.011729738358472241	0.0029497661697026304	0.0029481066669348652
GOTERM_BP_DIRECT	GO:0006412~translation	100	2.271694684234439	1.5634680228705414E-5	P82924, Q62448, S4R2K0, P62914, Q803A7, Q6P3J5, O42387, P62083, Q2HJI0, Q58DV5, P63245, G1SZ12, P17702, O09167, Q0VFH6, P17074, Q8WQI5, P62752, Q7T2A5, Q99JT1, Q90Z10, Q6B860, O01727, A3KMI0, Q6NZJ6, Q9VXX8, G1TU13, Q6C4G1, Q8N5C6, P84175, Q8R050, P61354, Q8BWW4, P62282, Q6DRC4, P61314, P23358, Q6PBY1, Q3T0B7, P05388, P08736, P29314, Q9GNE2, Q8VE22, G1TFM5, Q8TEQ6, P59325, P18101, Q7ZY11, P31674, P63221, G1SKF7, Q05AY2, P62250, Q99LJ2, O61231, P47897, Q6INR1, Q6DH02, P79781, Q90YS0, G1SNY0, Q8BP74, P41116, P62907, Q6PQD5, Q8ISP0, Q3MHH4, P51410, P62909, Q6GR45, A0A1D8PDZ1, P47772, Q0VCQ4, Q6PF21, Q99N94, Q7T3T8, Q8BX17, P38983, P62861, O54873, Q6AZN4, Q02543, P33095, Q8VDC0, P36241, Q90YV0, Q4R8Z2, Q4R4Z6, P27659, Q13310	4137	184	10742	1.4111780223013946	0.10520751276704055	0.0222325152852191	0.022220007541036136
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	92	2.0899591094956835	1.0320497467950143E-4	A9JTG5, P46471, Q3U1J4, Q9R1R2, A0A0G2JZ79, Q969H0, D2GXS7, Q6GPF3, P54814, P51665, Q8BZZ3, Q9P0J7, Q9QZN1, Q92890, Q9Z2U1, P48601, P23787, Q5F418, Q5E9K0, Q9H3F6, Q9VBP9, Q32KL2, O43242, Q8BK63, Q9ESN6, P60901, Q8VBV4, P55036, P55035, Q5ZKD9, Q8QG64, O08759, Q7SXR3, P17439, A5HK05, Q80U30, Q5T447, Q0IIF7, Q8WV99, D3ZVM4, Q4R834, Q9V3G7, D3ZQG6, B4F6W9, P46379, O88685, A7E305, Q13490, Q8CCH2, Q5REY7, P49407, Q9HAU4, Q9Z255, Q3ULA2, O70277, A9JRZ0, A4IF63, Q8VDM4, Q9R1P4, Q9ES00, Q9V3H2, Q5NVK7, D3Z902, Q5RE15, P60670, Q03601, P25789, P25788, Q5ZK10, P40307, Q5ZM55, P62334, P25787, Q5ZHY5, P70195, Q6PJ21, Q9C040, P54802, Q60692, P54725, Q9WVS6, P0C2W1, A1Z6E0, Q80Z37, Q4R7L3, Q5XIU5, Q9Y263, Q8BK06, O73817, Q9R1A8	4137	173	10742	1.3808336162727175	0.5199309051475363	0.10618056051817014	0.10612082461914445
GOTERM_BP_DIRECT	GO:1904263~positive regulation of TORC1 signaling	29	0.6587914584279873	1.0453782329496357E-4	B2RYG6, Q09472, Q9VS24, Q28F07, Q5PPM8, Q5R9A7, Q9UHD2, Q9P278, Q9WUN2, Q6DCW7, Q7T0V2, Q9D1L9, A6QR55, P23443, Q8BK63, Q7ZUK7, Q9N0P9, Q7ZX22, Q80U30, Q63486, Q9NQL2, F8VPZ3, B2GUZ1, Q9JHS3, Q6P4S6, Q8NFA0, Q8NFG4, Q5XFW8	4137	41	10742	1.8365965675610345	0.5244592854405343	0.10618056051817014	0.10612082461914445
GOTERM_BP_DIRECT	GO:0033209~tumor necrosis factor-mediated signaling pathway	19	0.4316219900045434	3.0595890183295337E-4	P70191, Q9WU72, Q60855, Q9VAC5, P39429, Q3ZCC3, Q5ZJB4, Q63486, Q9Y4K3, P92208, Q9NS68, Q9DF58, Q60803, P48059, Q13490, B5DF45, Q92636, Q3MHX1, Q924T7	4137	24	10742	2.0556159858190313	0.8864714176052665	0.26493063777647957	0.26478159100417215
GOTERM_BP_DIRECT	GO:0043123~positive regulation of canonical NF-kappaB signal transduction	52	1.1812812358019082	3.440730426906328E-4	A9JTG5, Q96EP0, Q9Z0H7, Q8BTM8, Q3ZCC3, Q9NYY3, Q9Y4K3, Q9WUN2, O15519, Q6R653, Q9JJR8, Q9BXM7, O94827, B5DF45, Q14254, Q60HG7, Q8NFZ5, O75179, Q9NR30, Q9PSX7, P37198, Q5U2S1, Q04865, Q05B79, Q9H0C8, Q5BKL8, Q13490, Q8BJQ4, P21333, Q5XJ85, Q99JG7, Q92838, Q5RAZ4, O42123, Q9UHD2, Q1RMT8, Q9NS68, Q9JLL3, Q9UDY8, Q9DF58, Q9HAT8, Q14790, Q9D1L9, Q924T7, P70191, Q15848, Q60855, P39429, Q9WVS6, P48059, Q8K4Y7	4137	90	10742	1.5002390352644162	0.9134281256950055	0.26493063777647957	0.26478159100417215
GOTERM_BP_DIRECT	GO:0000209~protein polyubiquitination	64	1.4538845979100408	3.7261693076860703E-4	Q13951, Q96EP0, Q9R1R2, O94941, D2GXS7, Q6NYK8, Q9Y4K3, Q8BZZ3, Q9QZN1, Q5XH39, Q08CZ0, Q6P073, A0PJN4, B5DF45, Q15386, E9QAU8, Q9ESN6, P51593, Q810L3, O08759, Q6J1I7, Q9R049, Q3T0J1, Q9UHC7, D3ZVM4, Q9P2G1, Q3SZD5, D3ZQG6, Q4KLT0, Q5FWL3, B4F6W9, Q13490, Q8CCH2, Q9HAU4, Q9D787, Q9Z255, Q3ULA2, O70277, A9JRZ0, A4IF63, Q9ES00, O95376, Q5NVK7, Q9Y6I7, Q7Z6Z7, Q03601, Q9HAT8, P25867, O70239, Q6NW85, Q924T7, Q5ZHY5, Q9C040, Q6UWE0, Q149N8, Q9WVS6, Q6I6G8, Q80Z37, Q9NV58, Q9Y385, P22682, Q9UBN7, Q13310	4137	116	10742	1.4325889991914849	0.9293346615460348	0.26493063777647957	0.26478159100417215
