Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	rno03010:Ribosome	19	0.41703248463564535	1.2732989854436934E-4	P62907, P29314, P62909, P62914, P62083, P17702, P62282, P61354, P62250, P17074, P61314, P23358, P24049	2065	22	4978	2.0819282412502753	0.27956160090468885	0.327874488751751	0.327874488751751
KEGG_PATHWAY	rno05171:Coronavirus disease - COVID-19	25	0.5487269534679543	5.436359695385859E-4	P62907, P31722, P29314, P62909, P62914, P62083, Q05961, P40190, A0A0G2K344, P17702, P62282, P61354, Q9QX05, P62250, P61314, P17074, P23358, Q8CHN8, P24049	2065	34	4978	1.77253952428429	0.7534630177546863	0.6999313107809294	0.6999313107809294
KEGG_PATHWAY	ocu03010:Ribosome	10	0.21949078138718175	0.0022504346420568772	G1SQH0, G1SKF7, G1SZ12, G1TFM5, G1T168, G1SNY0, G1TU13	2065	10	4978	2.4106537530266348	0.9969766793227224	1.0	1.0
KEGG_PATHWAY	mmu04820:Cytoskeleton in muscle cells	20	0.4389815627743635	0.007550438766060079	Q61554, Q61555, Q61879, Q62261, P97315, B8JK39, P14733, A2AAJ9, Q9QXS1, A2ASS6, Q05793, Q9JL04, Q8C8R3, Q00651, A2ARA8, A2APV2, G5E8K5, P82349, O70209, P26039	2065	29	4978	1.662519829673541	0.9999999966561756	1.0	1.0
KEGG_PATHWAY	hsa04148:Efferocytosis	21	0.46093064091308167	0.007928048262547827	Q9BY84, Q8N3P4, Q03181, O95477, P09917, Q5GH73, Q9Y2Q0, Q9H269, Q9Y2G3, Q06124, P50416, Q16829, P17676, Q07954, A6BM72, Q8WWQ8, Q14185, P49754, P07996, Q75V66, Q92556	2065	31	4978	1.6330235101148167	0.9999999987449357	1.0	1.0
KEGG_PATHWAY	rno04141:Protein processing in endoplasmic reticulum	9	0.19754170324846357	0.015653398610547497	P62255, Q9JLA3, Q5RKH6, Q498R3, Q923V4, B2GUY0, P35565, Q08013, Q5XFW8	2065	10	4978	2.169588377723971	1.0	1.0	1.0
KEGG_PATHWAY	mmu03050:Proteasome	9	0.19754170324846357	0.015653398610547497	Q9D8W5, P70195, P46471, Q8VDM4, Q9Z2U1, Q9R1P4, O88685, P62334, Q60692	2065	10	4978	2.169588377723971	1.0	1.0	1.0
KEGG_PATHWAY	ocu05171:Coronavirus disease - COVID-19	10	0.21949078138718175	0.019720932211451228	G1SQH0, G1SKF7, G1SZ12, G1TFM5, G1T168, G1SNY0, G1TU13	2065	12	4978	2.0088781275221956	1.0	1.0	1.0
KEGG_PATHWAY	hsa05016:Huntington disease	25	0.5487269534679543	0.019995731584192454	Q8TEY5, Q09472, Q8TDY2, Q99570, P51665, P52435, Q6ZNE5, Q8IVF4, O14727, P41594, P25789, P25788, Q9P2D7, Q6ZR08, Q9C0G6, P25787, P53675, Q8TE73, O43242, P55036, Q8TD57, P21912, P24928, Q8WXX0, Q96JB1	2065	41	4978	1.4699108250162405	1.0	1.0	1.0
KEGG_PATHWAY	hsa03050:Proteasome	7	0.15364354697102722	0.022849683578315728	Q14997, O43242, P55036, P25789, P25788, P51665, P25787	2065	7	4978	2.4106537530266343	1.0	1.0	1.0
KEGG_PATHWAY	bta05168:Herpes simplex virus 1 infection	9	0.19754170324846357	0.036603173745400265	A2VDP4, A2VDQ7, Q645M6, Q3B7M4, Q3ZCC3, Q3T106, Q1RMT8, Q2UVX4	2065	11	4978	1.9723530706581553	1.0	1.0	1.0
KEGG_PATHWAY	mmu04137:Mitophagy - animal	10	0.21949078138718175	0.040689451297188095	Q811U4, Q06507, P39429, P0CG50, Q9R049, P62071, Q6PDG8, O70405, Q80U63, Q9WUN2	2065	13	4978	1.854349040789719	1.0	1.0	1.0
KEGG_PATHWAY	gga01100:Metabolic pathways	30	0.6584723441615452	0.04574956226206095	Q5ZMA6, Q9DGD1, Q5ZKA5, P79774, Q90YK5, P11029, F1NB38, O57579, Q5ZLP2, Q5ZKP6, Q5ZJR8, P00504, Q9I9K9, P07850, Q9DGG6, P27463, Q5ZK82, P47990, Q5F4B3, P28173, P51913, Q92184, P11183, Q5ZLG0, P24802, P23913, Q90744, Q5ZJU3	2065	54	4978	1.3392520850147969	1.0	1.0	1.0
KEGG_PATHWAY	mmu05017:Spinocerebellar ataxia	16	0.35118525021949076	0.047263780033821715	Q9D8W5, P98156, P54254, P70195, P46471, Q924A2, P39429, Q8VDM4, Q9R1P4, Q60692, P23818, Q9ESK9, Q9Z2U1, O88685, P62334, O70405	2065	25	4978	1.542818401937046	1.0	1.0	1.0
KEGG_PATHWAY	ssc04151:PI3K-Akt signaling pathway	6	0.13169446883230904	0.04801907568463429	A0A4X1UM84, O77737, Q29116, P04761, P54612, Q8WNW2	2065	6	4978	2.4106537530266343	1.0	1.0	1.0
KEGG_PATHWAY	rno04217:Necroptosis	6	0.13169446883230904	0.04801907568463429	Q8CGS4, Q62689, Q9QX05, Q02874, O08623, Q4QQV8	2065	6	4978	2.4106537530266343	1.0	1.0	1.0
KEGG_PATHWAY	hsa05022:Pathways of neurodegeneration - multiple diseases	35	0.7682177348551361	0.04933650301785982	Q8TDY2, Q9UHD2, Q99570, P51665, Q01668, Q6ZNE5, Q96DA2, Q8IVF4, Q9BXM7, O14727, P41594, Q00535, P25789, P25788, Q9P2D7, Q6ZR08, Q9C0G6, P25787, Q96GE6, Q9BXW4, Q8TE73, O43242, Q16611, P55036, Q8TD57, Q07817, P21912, O14618, Q92562, Q8WXX0, Q99497, Q9Y385, Q13255, Q96JB1, Q9NZJ5	2065	65	4978	1.2980443285528032	1.0	1.0	1.0
KEGG_PATHWAY	hsa05012:Parkinson disease	17	0.3731343283582089	0.06826519239665968	O43242, P55036, Q504Y0, P29274, Q05940, P51665, Q07817, P21912, Q9BXM7, O14727, Q99497, P25789, P25788, Q9Y385, P25787, Q9NZJ5, Q96GE6	2065	28	4978	1.4636112071947425	1.0	1.0	1.0
KEGG_PATHWAY	mmu05016:Huntington disease	26	0.5706760316066725	0.06885161958108085	Q60520, Q9D8W5, P46471, Q8VDM4, Q9R1P4, Q9Z2U1, P0C6F1, Q8BW94, P62334, P70195, Q923G2, Q9QZB7, P39429, P68373, Q60692, P23818, Q3V0Q1, Q9DCM4, P42859, Q9ESK9, O88685, O70405, Q91XQ0, Q8VHE6, P43006, P08775	2065	47	4978	1.333553139972181	1.0	1.0	1.0
KEGG_PATHWAY	xla04310:Wnt signaling pathway	10	0.21949078138718175	0.07264268702842225	P33945, Q91757, P67963, P28020, Q8AVJ9, B0DOB5, P58421, Q9I9M5, Q71U00	2065	14	4978	1.7218955378761676	1.0	1.0	1.0
KEGG_PATHWAY	hsa04137:Mitophagy - animal	10	0.21949078138718175	0.07264268702842225	Q9BXW4, Q07817, Q9BXK5, Q9BXM7, O14807, Q9UHD2, Q7Z3C6, Q14596, Q9HAU4, Q9NZJ5	2065	14	4978	1.7218955378761676	1.0	1.0	1.0
KEGG_PATHWAY	hsa05152:Tuberculosis	13	0.28533801580333623	0.07336531615027966	Q09472, P11279, Q9Y4K3, P17676, Q99437, O14727, Q9UDY8, Q9ULY5, P22897, Q9UBG0, Q15399, P10809, Q96GE6	2065	20	4978	1.5669249394673124	1.0	1.0	1.0
KEGG_PATHWAY	mmu05171:Coronavirus disease - COVID-19	11	0.2414398595258999	0.07366683680323668	P51410, P58682, O09167, Q8R5F7, P19221, Q62077, P27659, P47955, Q00560, Q9WUN2, P98064	2065	16	4978	1.657324455205811	1.0	1.0	1.0
KEGG_PATHWAY	hsa05014:Amyotrophic lateral sclerosis	32	0.7023705004389815	0.08733529080609004	Q16629, Q8TDY2, Q9UHD2, Q99570, P51665, Q6ZNE5, Q96DA2, Q8IVF4, Q9BXM7, O14727, P25789, P25788, Q9UBU9, Q9P2D7, Q6ZR08, Q9C0G6, P25787, P49792, Q9BXW4, Q8TE73, O43242, P55036, Q8TD57, P37198, Q07817, P21912, O14618, Q92562, Q8WXX0, Q9UMX0, Q96JB1, Q9NZJ5	2065	61	4978	1.264605247489382	1.0	1.0	1.0
KEGG_PATHWAY	mmu04141:Protein processing in endoplasmic reticulum	18	0.39508340649692714	0.09200319953611631	Q99KV1, Q6ZQ89, P39429, Q8R2E9, Q9ES00, Q9R049, Q99P31, Q3UPL0, Q8VCH8, P17564, Q06507, Q01405, P60670, Q6P073, Q9QYJ0, Q8BTV1, Q9QYI4, Q99PL6	2065	31	4978	1.3997344372412714	1.0	1.0	1.0
KEGG_PATHWAY	hsa04140:Autophagy - animal	24	0.5267778753292361	0.09610193149013804	Q9BXW4, Q96B36, Q13615, Q8TDY2, Q9H269, P11279, Q9UHD2, Q99570, Q9Y4K3, Q07817, Q9NQL2, Q6ZNE5, Q96DA2, O14807, Q9NR09, P49754, Q9H0Y0, Q8N122, Q7Z3C6, Q14596, O94817, P23443, P42336, Q9NZJ5	2065	44	4978	1.314902047105437	1.0	1.0	1.0
KEGG_PATHWAY	bta05140:Leishmaniasis	5	0.10974539069359088	0.09864295009921642	P46196, O77775, Q3ZCC3, Q1RMT8, Q2UVX4	2065	5	4978	2.4106537530266348	1.0	1.0	1.0
KEGG_PATHWAY	xtr04120:Ubiquitin mediated proteolysis	5	0.10974539069359088	0.09864295009921642	Q08CZ0, Q66JG1, B4F6W9, Q5BKL8, Q28CQ4	2065	5	4978	2.4106537530266348	1.0	1.0	1.0
